IDENT,AGE10,CA0ACATAEU_15,CA0AREGIONF_15,CA0AREG_15,CA1,CA11,CA12,CA20_15,CA23A,CA7,CA8,CA8B3,HABDE_15,OS1,PER1,Q1,Q31,STRADEF,CONTRAT_15,DEST,LIEUNAIS,PCS_15,PHD,PONDEF,POSPRO_15,REGETAB,SALPRS_15,SITDE_15,TAPE,TAPI,ZUS
P0215978,19,222,LIMOUSIN,74,2,2,5,2,2,,,,01,2,1,1,2,14,01 Non salarié,CER,00,111F,03I,22.893981903,,74,,1,2,,2
P0216374,23,400,AQUITAINE,72,,7,4,1,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,463C,03I,118.1777888,91,72,1534,1,0,8,2
P0216477,21,111,ÎLE-DE-FRANCE,11,,7,7,2,2,2,2,1,03,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,08,484A,03I,27.51082352,71,11,1951,1,0,6,1
P0216719,20,120,LANGUEDOC-ROUSSILLON,91,,,,1,3,,,,03,2,2,1,2,12,01 Non salarié,CER,11,478A,03T,89.648581305,,91,,1,12,,2
P0216956,20,111,ÎLE-DE-FRANCE,11,,2,2,2,2,,,,03,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,473B,03I,33.257141654,05,11,1896,1,0,4,2
P0217014,22,120,NORD-PAS-DE-CALAIS,31,,1,3,2,2,,,,02,2,2,2,1,12,,CER,00,,02T,136.75108277,,31,,2,,,2
P0217080,21,120,HAUTE-NORMANDIE,23,2,3,5,2,2,,,,02,2,1,1,2,12,,CER,00,,02T,82.693114662,,25,,2,0,,2
P0217172,21,111,RHÔNE-ALPES,82,2,2,1,2,2,,,,03,2,1,1,2,14,,CER,00,,03I,69.963857298,,82,,5,0,,2
P0217199,21,111,HAUTE-NORMANDIE,23,,2,2,2,2,,,,01,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,624D,03T,65.345469871,91,23,1673,1,2,31,2
P0217265,22,111,ÎLE-DE-FRANCE,11,,1,1,2,2,,,,02,2,1,1,2,12,05 Intérim,CER,00,522A,03T,47.741801002,91,11,1700,1,0,0,1
P0217286,20,111,RHÔNE-ALPES,82,,4,2,2,2,,,,03,2,1,1,2,14,05 Intérim,CER,00,632D,02I,36.387868071,02,82,,1,0,,2
P0217508,18,111,ÎLE-DE-FRANCE,11,2,,,2,2,,,,01,2,1,1,2,14,,CER,00,,01,111.9300542,,11,,2,13,,2
P0217559,19,111,AQUITAINE,72,,1,1,2,2,3,3,2,03,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,485A,03I,37.738061644,05,72,2549.65625,1,0,0,1
P0217564,20,111,RHÔNE-ALPES,82,,7,7,2,2,2,,,03,1,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,479B,03I,43.209260346,05,82,2328,1,0,12,2
P0217733,22,111,ÎLE-DE-FRANCE,11,2,7,1,2,1,2,2,1,01,2,2,1,2,14,04 Emploi à durée déterminée,CER,00,628B,02I,66.021715213,02,11,1600,1,13,,1
P0217751,22,111,PICARDIE,22,,7,7,2,2,,,,02,1,1,2,1,12,"02 CDI, Fonctionnaire",CER,00,526C,03T,78.727747064,91,22,1356,1,0,24,2
P0217775,20,111,ÎLE-DE-FRANCE,11,2,,2,2,2,,,,01,2,2,1,1,14,"02 CDI, Fonctionnaire",CER,00,634C,02I,40.953740398,02,11,1465,1,0,0,2
P0217779,20,300,AQUITAINE,72,,1,1,2,2,,,,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,673C,02I,115.68524166,01,72,1503.328125,1,3,49,2
P0217817,21,112,ÎLE-DE-FRANCE,11,2,2,7,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,634C,03I,63.866179075,92,11,1563,1,17,17,2
P0217838,20,112,LANGUEDOC-ROUSSILLON,91,2,,,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,462A,03I,41.131178478,91,91,1482,1,0,13,2
P0217976,20,111,ÎLE-DE-FRANCE,11,2,4,1,2,2,,3,,01,2,1,1,2,14,,CER,00,,03I,41.992355685,,11,,2,0,37,2
P0218156,20,111,ÎLE-DE-FRANCE,11,,3,3,2,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,633A,03I,44.426504079,02,11,1600,1,0,2,2
P0218255,22,112,ÎLE-DE-FRANCE,11,,1,1,1,1,4,4,1,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,553A,03I,36.28766917,91,11,1231,1,0,0,2
P0218275,24,111,ÎLE-DE-FRANCE,11,,4,1,1,2,,,,03,2,1,1,3,14,"02 CDI, Fonctionnaire",CER,09,628B,02I,62.641721406,92,11,1408,1,2,2,2
P0218310,20,211,POITOU-CHARENTES,54,,3,1,2,1,,,,01,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,634C,03I,48.226769384,92,54,1414,1,0,3,2
P0218401,21,111,ÎLE-DE-FRANCE,11,1,1,7,2,2,1,,,01,2,1,1,2,14,01 Non salarié,CER,00,211D,03I,37.58624701,,11,,1,29,,2
P0218469,20,111,ÎLE-DE-FRANCE,11,2,2,5,2,2,,4,,03,2,1,1,2,14,,CER,00,,03I,62.953235376,,11,,5,0,,2
P0218492,21,111,AQUITAINE,72,,4,3,2,1,,,,01,2,2,1,2,14,,CER,00,,02I,40.501583764,,72,,3,0,,1
P0218513,24,111,CORSE,94,,,1,1,2,,,,03,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,542A,10L,24.317006418,92,94,1305,1,0,0,2
P0218528,21,111,ÎLE-DE-FRANCE,11,,1,2,2,2,3,4,1,01,2,1,2,1,12,"02 CDI, Fonctionnaire",CER,00,462A,02T,83.53244008,04,11,2900,1,2,2,2
P0218619,23,112,PICARDIE,22,,2,3,1,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,628B,03I,37.688021349,02,21,1766.65625,1,0,0,2
P0218699,20,111,ÎLE-DE-FRANCE,11,,1,2,1,2,,,,02,2,2,2,1,12,,CER,00,,02T,50.452792364,,11,,3,8,18,2
P0218811,21,120,CENTRE,24,2,4,3,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,676C,03I,48.648016934,91,11,1548,1,2,2,2
P0218836,20,112,PAYS DE LA LOIRE,52,,7,7,2,2,,,,02,2,1,1,2,14,05 Intérim,CER,00,623G,03I,62.409589399,02,52,1457,1,0,4,2
P0219216,22,111,LORRAINE,41,,7,7,1,2,,,,02,2,2,2,2,12,,CER,00,,02T,116.72101293,,41,,3,20,,2
P0219254,19,221,PROVENCE-ALPES-CÔTE D'AZUR,93,,,3,2,2,,,,02,2,1,1,2,14,03 Contrat aidé,CER,00,525C,03I,48.418729314,01,93,1136,1,8,18,1
P0219273,19,111,LANGUEDOC-ROUSSILLON,91,,1,6,2,2,,,,03,2,1,1,2,12,04 Emploi à durée déterminée,CER,00,561A,02T,19.992530039,91,94,1500,1,0,0,2
P0219338,21,120,AUVERGNE,83,2,1,2,1,2,,,,01,2,1,2,2,12,,CER,00,,02T,63.451249305,,83,,4,,,2
P0219433,20,400,CORSE,94,2,5,5,2,1,,,,01,2,2,1,2,14,"02 CDI, Fonctionnaire",CER,00,551A,01,46.02967028,91,93,1246,1,12,17,2
P0219471,20,111,BRETAGNE,53,,7,7,1,2,4,,,02,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,488A,03T,84.053665057,03,53,1407,1,4,17,2
P0219583,20,112,RHÔNE-ALPES,82,,2,2,2,2,,,,01,2,1,1,2,14,04 Emploi à durée déterminée,CER,00,653A,02I,66.23411961,02,82,1747,1,2,,2
P0219680,22,111,MIDI-PYRÉNÉES,73,,7,1,1,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,551A,03I,57.580984414,91,73,1283,1,6,21,1
P0219682,21,111,BRETAGNE,53,2,7,7,2,2,,,,01,2,1,1,2,12,04 Emploi à durée déterminée,CER,00,676E,03T,51.627097454,01,53,1186,1,2,,2
P0219710,22,221,POITOU-CHARENTES,54,,7,2,2,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,479B,02I,60.653947686,05,54,1500,1,0,0,2
P0219831,22,111,ÎLE-DE-FRANCE,11,,1,1,1,2,,,,02,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,542A,03T,56.414535215,91,11,1136,1,0,3,2
P0219840,18,111,ÎLE-DE-FRANCE,11,2,3,7,2,2,,4,,01,2,2,1,2,14,"02 CDI, Fonctionnaire",CER,00,434B,01,86.011649787,05,11,800,1,15,52,2
P0219957,20,111,MIDI-PYRÉNÉES,73,,,6,2,1,2,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,477C,03I,91.267253784,05,72,1683.65625,1,5,5,2
P0219994,20,211,RHÔNE-ALPES,82,,1,3,1,2,,,,02,2,1,2,2,14,"02 CDI, Fonctionnaire",CER,00,526A,03I,65.911729069,02,82,1443.328125,1,2,51,2
P0219995,20,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,7,7,2,1,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,643A,02I,61.706000507,91,93,1447,1,16,27,2
P0220032,20,111,ÎLE-DE-FRANCE,11,2,2,2,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,479B,02I,35.597202415,06,11,1867,1,8,28,2
P0220132,20,111,ÎLE-DE-FRANCE,11,,2,1,1,2,,,,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,634A,03I,33.778696807,91,11,1950,1,0,2,1
P0220149,21,111,AQUITAINE,72,,1,7,2,2,,,,03,2,1,1,2,14,04 Emploi à durée déterminée,CER,00,532C,02I,61.04594647,92,93,1382,1,6,,2
P0220151,19,120,FRANCHE-COMTÉ,43,2,3,2,1,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,634C,01,82.30085545,05,43,807,1,3,59,2
P0220200,20,111,RHÔNE-ALPES,82,,7,7,2,2,,,,01,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,479B,03I,33.522006479,92,93,1455,1,0,12,1
P0220316,20,111,ÎLE-DE-FRANCE,11,2,,,2,2,,,,01,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,479B,03I,46.461307731,05,11,1733,1,0,0,2
P0220474,21,111,PAYS DE LA LOIRE,52,2,4,1,2,2,,,,01,2,1,1,1,14,03 Contrat aidé,CER,00,652A,02I,58.899397707,91,52,1190.8320313,1,5,,2
P0220510,21,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,,1,2,2,,,,02,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,554A,03T,111.87001169,91,93,1250,1,4,8,2
P0220661,23,111,NORD-PAS-DE-CALAIS,31,2,7,7,2,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,554D,03I,43.32145063,91,31,1200,1,0,0,2
P0220673,23,112,NORD-PAS-DE-CALAIS,31,2,3,1,1,2,,,,01,1,1,1,2,14,05 Intérim,CER,00,631A,03I,34.685323002,05,31,1500,1,0,0,2
P0220798,20,112,FRANCHE-COMTÉ,43,,2,2,2,2,,,,02,2,1,2,1,12,"02 CDI, Fonctionnaire",CER,00,467C,03T,106.92694779,05,43,1500,1,3,43,2
P0220826,21,112,RHÔNE-ALPES,82,1,2,2,2,1,,,,01,2,1,1,1,14,01 Non salarié,CER,00,131F,03I,60.170216522,,82,,1,0,,2
P0220841,20,111,HAUTE-NORMANDIE,23,,,4,1,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,480A,03I,59.967687453,71,23,2269,1,0,0,2
P0221058,19,111,MIDI-PYRÉNÉES,73,,2,7,2,2,,,,03,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,691E,03I,51.093850193,02,43,1465,1,7,7,2
P0221099,28,111,ÎLE-DE-FRANCE,11,2,4,3,2,1,,1,,01,2,1,1,2,14,,CER,00,,03I,47.566088133,,11,,4,0,0,2
P0221174,22,400,POITOU-CHARENTES,54,2,,1,2,2,,,,01,2,1,1,2,14,04 Emploi à durée déterminée,CER,00,691E,03I,35.149015014,02,54,900,1,0,,2
P0221441,19,300,PAYS DE LA LOIRE,52,,2,1,2,2,,,,01,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,463B,03T,49.384510589,03,52,1644,1,0,46,2
P0221572,19,112,BRETAGNE,53,2,1,1,2,2,,,,01,1,2,2,2,12,03 Contrat aidé,CER,00,555A,02T,59.816617679,91,53,1182,1,4,,2
P0221719,19,111,ÎLE-DE-FRANCE,11,,2,5,2,2,,,,03,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,468A,03T,48.728776886,03,11,1780,1,1,1,2
P0222108,20,111,RHÔNE-ALPES,82,,1,3,2,2,,,,02,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,561E,03T,74.955836625,91,82,1350,1,3,3,2
P0222118,21,111,NORD-PAS-DE-CALAIS,31,2,2,2,2,2,,,,01,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,555A,03T,40.503652584,91,31,2167,1,0,0,1
P0222152,26,112,MIDI-PYRÉNÉES,73,,3,6,1,2,,,,03,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,473B,03T,178.80841344,05,73,1460,1,1,16,2
P0222195,20,221,RHÔNE-ALPES,82,2,2,2,2,2,,,,01,2,2,1,2,14,"02 CDI, Fonctionnaire",CER,00,681B,02I,43.669764932,01,82,1664,1,0,0,2
P0222259,20,111,RHÔNE-ALPES,82,,2,1,1,2,,,,02,2,1,1,2,14,,CER,00,,03I,57.411010264,,82,,2,0,,2
P0222429,19,111,FRANCHE-COMTÉ,43,,2,4,1,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,632C,03I,42.503197834,02,43,1800,1,0,2,2
P0222454,20,111,FRANCHE-COMTÉ,43,2,,,2,1,,,,03,2,2,1,1,14,,CER,00,,03I,53.216047756,,43,,2,,,2
P0222538,21,400,MIDI-PYRÉNÉES,73,,1,3,2,2,,,,03,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,475B,03I,66.650192506,92,83,1923,1,9,20,2
P0222566,24,111,AUVERGNE,83,,3,2,2,2,,,,03,2,1,2,1,12,"02 CDI, Fonctionnaire",CER,00,554B,03T,130.29299507,91,83,1460,1,0,0,2
P0222631,20,111,BOURGOGNE,26,,,3,2,1,,,,03,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,627F,02I,69.497394014,91,26,1656,1,0,28,2
P0222668,20,112,RHÔNE-ALPES,82,2,7,2,2,2,4,,,01,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,634A,03I,58.708254732,91,82,2000,1,0,0,2
P0222700,22,112,NORD-PAS-DE-CALAIS,31,,1,3,1,2,,,,02,2,1,1,1,10,04 Emploi à durée déterminée,CER,00,552A,02T,47.913684758,91,31,1000,1,6,,2
P0222711,20,111,NORD-PAS-DE-CALAIS,31,,7,2,2,2,,,,01,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,553A,03T,42.774373621,91,31,1370.90625,1,0,26,2
P0222780,21,221,LANGUEDOC-ROUSSILLON,91,2,1,1,2,2,,,,03,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,634C,03I,53.936157531,02,91,1350,1,0,0,2
P0222842,19,111,LORRAINE,41,,2,1,2,2,,,,01,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,554A,03T,98.097910533,92,41,817.078125,1,0,0,2
P0222973,21,112,ALSACE,42,,3,3,1,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,676C,03I,34.070125188,02,42,1842,1,0,32,2
P0223038,20,111,ALSACE,42,,2,1,2,2,,,,03,2,1,2,2,14,"02 CDI, Fonctionnaire",CER,00,472D,03I,31.073401325,93,42,1376,1,0,14,2
P0223168,21,111,PAYS DE LA LOIRE,52,2,2,7,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,634C,03I,47.129208689,02,52,1483,1,0,0,2
P0223183,20,111,PAYS DE LA LOIRE,52,,2,3,2,2,,,,01,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,553A,03T,86.241133275,91,52,1353,1,0,0,2
P0223214,20,300,PAYS DE LA LOIRE,52,,2,1,1,2,,,,03,1,1,1,2,12,04 Emploi à durée déterminée,CER,00,641A,03T,74.372291987,92,52,1600,1,0,0,2
P0223230,20,111,PAYS DE LA LOIRE,52,,2,7,2,2,,,,01,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,463D,03T,37.43151687,03,52,1350,1,1,1,2
P0223469,22,111,ÎLE-DE-FRANCE,11,,2,2,2,2,,,,03,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,563B,03T,44.465957685,02,24,651,1,1,17,2
P0223522,19,111,HAUTE-NORMANDIE,23,2,4,7,2,2,,1,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,623G,03I,21.992811639,02,23,1470,1,0,35,2
P0223527,20,111,HAUTE-NORMANDIE,23,2,3,1,2,2,,,,01,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,623G,03I,51.680440188,02,23,1511.6640625,1,1,26,2
P0223596,25,111,ÎLE-DE-FRANCE,11,,,1,2,2,,,,03,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,634C,03I,43.120571562,02,11,1571,1,0,2,2
P0223643,19,111,ÎLE-DE-FRANCE,11,2,,3,2,2,,,,01,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,561D,01,113.46322073,91,11,716,1,7,49,2
P0223651,18,111,ÎLE-DE-FRANCE,11,2,7,7,2,2,,,,01,2,2,1,2,14,,CER,00,,01,88.97186527,,11,,2,0,57,2
P0223695,19,120,HAUTE-NORMANDIE,23,,,,2,2,1,,,01,2,1,1,2,14,,CER,00,,02I,42.133586595,,23,,2,5,,2
P0223734,22,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,1,1,2,2,4,4,1,01,2,1,1,2,12,,CER,00,,03T,36.173436536,,93,,2,0,0,2
P0223808,20,112,FRANCHE-COMTÉ,43,,7,7,2,2,,,,02,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,621C,03I,65.031136419,92,26,1540,1,0,49,2
P0223906,21,120,PICARDIE,22,,2,5,2,2,,,,02,2,1,2,2,12,"02 CDI, Fonctionnaire",CER,00,554F,03T,40.19564429,92,22,2000,1,0,26,2
P0223920,21,112,LANGUEDOC-ROUSSILLON,91,,1,3,2,2,,,,02,2,2,1,2,12,"02 CDI, Fonctionnaire",CER,00,627F,03I,70.972536596,02,93,1783,1,0,0,2
P0223992,19,112,AQUITAINE,72,,2,2,2,2,,,,02,2,2,2,2,12,"02 CDI, Fonctionnaire",CER,00,554E,02T,73.426639986,91,72,968,1,0,31,2
P0224070,21,112,CHAMPAGNE-ARDENNE,21,,7,7,1,2,1,1,1,02,2,1,1,1,12,,CER,10,,02T,54.300642248,,11,,2,4,4,2
P0224166,20,111,CHAMPAGNE-ARDENNE,21,2,7,7,2,2,,,,01,2,2,1,2,12,,CER,00,,02T,51.886296803,,21,,4,8,,2
P0224272,21,111,CHAMPAGNE-ARDENNE,21,,1,2,2,2,,,,01,2,1,1,1,12,"02 CDI, Fonctionnaire",CER,00,553A,03T,80.900904625,91,21,1290,1,0,33,2
P0224280,19,112,LORRAINE,41,,2,2,2,2,,,,03,2,1,2,2,12,04 Emploi à durée déterminée,CER,00,532A,03T,100.88334601,91,22,1313,1,0,,2
P0224436,19,112,RHÔNE-ALPES,82,,1,4,2,1,,,,02,2,1,1,2,12,"02 CDI, Fonctionnaire",CER,00,424A,03T,84.930109042,91,82,800,1,3,3,2
P0224498,22,111,RHÔNE-ALPES,82,,1,4,2,1,,,,03,1,1,1,1,12,"02 CDI, Fonctionnaire",CER,00,641A,03T,77.087377395,02,82,1484,1,10,15,2
P0224616,20,111,ÎLE-DE-FRANCE,11,,7,2,2,2,,,,02,2,2,1,2,14,"02 CDI, Fonctionnaire",CER,00,554B,03I,37.542678989,91,11,900,1,6,6,2
P0224643,18,111,AQUITAINE,72,,7,7,2,2,,,,03,2,1,1,2,10,"02 CDI, Fonctionnaire",CER,00,564B,02I,61.200987751,05,52,2208,1,0,0,2
P0224675,20,300,BRETAGNE,53,2,7,7,2,2,,,,01,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,523A,03I,85.606800543,93,53,1385,1,0,0,2
P0224827,23,111,CENTRE,24,,2,2,2,2,,,,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,691A,03I,37.808746148,02,24,1280,1,0,0,2
P0224928,20,111,ALSACE,42,,1,1,2,2,,,,01,2,1,2,1,14,"02 CDI, Fonctionnaire",CER,00,532C,03I,35.035127832,93,52,1358,1,0,40,2
P0224940,20,400,LIMOUSIN,74,,2,2,1,2,,,,02,2,1,2,2,14,04 Emploi à durée déterminée,CER,00,554A,03I,37.12169593,91,74,1136,1,3,14,2
P0225013,18,111,HAUTE-NORMANDIE,23,2,2,2,2,2,,,,01,2,1,1,2,14,04 Emploi à durée déterminée,CER,00,531A,02I,60.132154103,91,23,1200,1,32,,1
P0225077,20,112,RHÔNE-ALPES,82,,1,7,2,2,,,,03,2,1,2,2,15,,CER,00,,03T,61.358478425,,82,,5,0,,2
P0225199,20,111,POITOU-CHARENTES,54,,7,7,2,2,,,,03,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,478C,03I,57.203904206,05,54,1300,1,2,22,2
P0225224,20,111,LORRAINE,41,2,2,1,2,2,4,,,01,1,1,2,2,12,03 Contrat aidé,CER,00,525A,02T,93.044006507,91,41,785,1,0,0,1
P0225239,23,111,LANGUEDOC-ROUSSILLON,91,,1,5,2,2,4,,,03,2,2,1,1,14,05 Intérim,CER,00,628A,02I,83.684035339,92,91,,1,14,,2
P0225412,22,111,NORD-PAS-DE-CALAIS,31,,2,1,2,2,,,,03,2,1,2,2,14,"02 CDI, Fonctionnaire",CER,00,561E,03I,53.369516076,92,21,1136,1,0,10,2
P0225498,20,112,BOURGOGNE,26,2,2,7,2,2,,,,01,2,1,1,2,14,01 Non salarié,CER,00,111F,03I,62.034978497,,26,,1,0,,2
P0225521,19,400,BOURGOGNE,26,2,2,7,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,691E,03I,46.888292488,01,26,1200,1,0,0,2
P0225577,20,112,RHÔNE-ALPES,82,,6,1,2,2,,,,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,333F,03I,169.97754424,91,82,2116.65625,1,0,0,2
P0225610,21,112,RHÔNE-ALPES,82,,,1,1,2,,,,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,632F,03I,47.420550112,02,82,1733,1,0,0,2
P0225648,21,111,RHÔNE-ALPES,82,,2,7,2,2,,,,03,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,463E,03I,53.548212844,05,82,1435,1,0,11,2
P0226007,21,111,CORSE,94,2,,3,2,2,,,,01,2,1,1,2,14,"02 CDI, Fonctionnaire",CER,00,478C,06I,16.586288731,05,94,1535,1,0,22,2
P0226009,21,111,BOURGOGNE,26,,2,3,2,2,,,,02,2,1,1,1,14,"02 CDI, Fonctionnaire",CER,00,628A,02I,49.112205836,02,43,1600,1,0,20,2
P0226015,19,**,**,**,2,7,7,2,2,,,,03,2,1,1,2,14,,CER,00,,02I,97.817263033,,11,,2,3,8,2
P0226218,25,112,ÎLE-DE-FRANCE,11,2,1,1,2,1,,2,,01,2,2,1,2,9,04 Emploi à durée déterminée,CER,00,691B,02T,76.359371533,91,11,315,1,0,,2
P0226365,19,111,MIDI-PYRÉNÉES,73,,,4,2,2,,,,03,2,1,1,2,8,,CER,00,,02T,69.198177051,,93,,2,0,0,2
P0226423,21,112,FRANCHE-COMTÉ,43,,1,1,2,2,,,,01,1,1,1,1,10,"02 CDI, Fonctionnaire",CER,00,674A,02I,29.100803147,92,43,1404,1,7,24,2
P0226589,18,221,AQUITAINE,72,,2,2,1,2,,,,02,2,1,2,2,8,03 Contrat aidé,CER,00,563A,02T,66.859686871,91,72,1112,1,4,,2
P0226910,21,111,AUVERGNE,83,,3,4,2,2,,,,03,2,1,1,2,8,"02 CDI, Fonctionnaire",CER,00,462A,02T,51.789622334,92,83,1368,1,0,0,2
P0227052,19,111,BOURGOGNE,26,,2,2,2,2,,1,,03,2,2,1,1,8,"02 CDI, Fonctionnaire",CER,00,636D,01,92.319627764,92,26,1280,1,0,0,2
P0227143,18,112,BOURGOGNE,26,2,7,7,2,2,,,,01,2,1,1,2,10,"02 CDI, Fonctionnaire",CER,00,634C,02I,94.543353045,91,26,1434,1,0,8,2
P0227289,21,120,NORD-PAS-DE-CALAIS,31,,2,1,1,1,,,,02,2,1,2,1,8,"02 CDI, Fonctionnaire",CER,00,563A,01,53.671484634,02,31,1364,1,,41,2
P0227397,19,111,NORD-PAS-DE-CALAIS,31,2,1,1,2,2,,,,01,2,1,1,2,10,,CER,00,,01,79.58926275,,31,,4,19,30,2
P0227585,24,112,NORD-PAS-DE-CALAIS,31,2,,1,2,2,,,,01,2,1,1,1,10,,CER,00,,03I,44.827386375,,31,,2,0,0,2
P0227662,18,112,RHÔNE-ALPES,82,,3,7,2,2,,,,01,2,1,1,2,10,"02 CDI, Fonctionnaire",CER,00,473B,02I,80.230723745,05,91,1493,1,0,0,2
P0227748,18,111,LORRAINE,41,,2,2,2,2,,,,01,2,1,1,2,10,"02 CDI, Fonctionnaire",CER,00,634A,01,180.81758262,92,41,1290,1,1,46,2
P0227795,21,222,POITOU-CHARENTES,54,,7,3,1,2,,,,02,2,1,2,2,8,"02 CDI, Fonctionnaire",CER,00,627C,02T,105.1377902,91,54,1420,1,7,7,2
P0227977,18,111,POITOU-CHARENTES,54,2,2,2,2,1,,,,01,2,2,1,1,10,"02 CDI, Fonctionnaire",CER,00,636C,02I,92.741450675,02,54,1484,1,9,50,2
P0228314,18,120,BRETAGNE,53,2,1,1,2,2,,,,01,2,1,1,2,10,,CER,00,,03I,48.036774676,,53,,2,2,,2
P0228433,18,120,BRETAGNE,53,,7,7,2,2,,,,03,2,1,1,1,10,"02 CDI, Fonctionnaire",CER,00,625E,02I,79.691514776,02,53,1287.5,1,1,7,2
P0228438,18,112,BRETAGNE,53,,1,2,2,2,,,,01,2,1,1,1,8,01 Non salarié,CER,00,216C,02T,34.376200337,,53,,1,0,17,2
P0228516,23,112,AQUITAINE,72,,4,2,2,2,,,,02,2,1,1,2,8,"02 CDI, Fonctionnaire",CER,00,532A,02T,82.238204371,06,53,1300,1,6,23,2
P0228534,22,112,ALSACE,42,,1,3,2,2,,,,01,2,1,1,1,10,05 Intérim,CER,00,632F,02I,41.915242815,02,42,,1,5,,2
P0228611,18,111,ALSACE,42,,,1,2,2,,,,03,2,2,2,2,8,"02 CDI, Fonctionnaire",CER,00,554A,02T,48.954850352,92,42,1440,1,0,0,2
P0228778,20,400,MIDI-PYRÉNÉES,73,,1,1,1,2,3,3,1,02,2,1,2,1,8,04 Emploi à durée déterminée,CER,00,554A,02T,141.96409076,91,73,700,1,0,,2
P0228782,23,400,MIDI-PYRÉNÉES,73,,3,2,2,2,,,,03,2,1,1,2,10,"02 CDI, Fonctionnaire",CER,00,623G,02I,80.515946168,92,72,1630,1,0,18,2
P0228811,20,111,PAYS DE LA LOIRE,52,,2,4,2,2,,,,02,2,1,2,2,10,"02 CDI, Fonctionnaire",CER,00,543A,05,59.909306837,91,52,1433.328125,1,2,38,2
P0228831,20,120,PAYS DE LA LOIRE,52,,7,2,2,2,,,,02,2,1,2,2,8,04 Emploi à durée déterminée,CER,00,675A,02T,29.805390966,01,52,1362,1,4,22,2
